region_name,tpak_male,tpak_female,year,admin_level
Supiori,77.99,60.38,2020,City_Regency
Mamberamo Raya,78.41,44.22,2020,City_Regency
Nduga,95.44,97.24,2020,City_Regency
Lanny Jaya,29.01,45.32,2020,City_Regency
Mamberamo Tengah,68.94,93.56,2020,City_Regency
Yalimo,89.46,88.49,2020,City_Regency
Puncak,88.78,82.79,2020,City_Regency
Dogiyai,84.49,80.51,2020,City_Regency
Intan Jaya,82.57,55.57,2020,City_Regency
Deiyai,89.76,89.54,2020,City_Regency
Kota Jayapura,74.26,50.07,2020,City_Regency
PAPUA SELATAN,,,2020,Province
Merauke,,,2020,City_Regency
Boven Digoel,,,2020,City_Regency
Mappi,,,2020,City_Regency
Asmat,,,2020,City_Regency
PAPUA TENGAH,,,2020,Province
Mimika,,,2020,City_Regency
Dogiyai,,,2020,City_Regency
Deiyai,,,2020,City_Regency
Nabire,,,2020,City_Regency
Paniai,,,2020,City_Regency
Intan Jaya,,,2020,City_Regency
Puncak,,,2020,City_Regency
Puncak Jaya,,,2020,City_Regency
PAPUA PEGUNUNGAN,,,2020,Province
Nduga,,,2020,City_Regency
Jayawijaya,,,2020,City_Regency
Lanny Jaya,,,2020,City_Regency
Tolikara,,,2020,City_Regency
Mamberamo Tengah,,,2020,City_Regency
Yalimo,,,2020,City_Regency
Yahukimo,,,2020,City_Regency
Pegunungan Bintang,,,2020,City_Regency
INDONESIA,82.41,53.13,2020,National
ACEH,79.4,48.36,2021,Province
Simeulue,82.29,59.46,2021,City_Regency
Aceh Singkil,82.46,42.85,2021,City_Regency
Aceh Selatan,77.52,45.14,2021,City_Regency
Aceh Tenggara,78.7,60.83,2021,City_Regency
Aceh Timur,79.35,39.86,2021,City_Regency
Aceh Tengah,85.77,66.55,2021,City_Regency
Aceh Barat,78.64,40.85,2021,City_Regency
Aceh Besar,75.74,46.83,2021,City_Regency
Pidie,76.03,46.08,2021,City_Regency
Bireuen,81.82,51.11,2021,City_Regency
Aceh Utara,75.69,41.95,2021,City_Regency
Aceh Barat Daya,80.34,36.11,2021,City_Regency
Gayo Lues,89.7,68.53,2021,City_Regency
Aceh Tamiang,82.55,50.03,2021,City_Regency
Nagan Raya,85.47,44.14,2021,City_Regency
Aceh Jaya,87.95,55.49,2021,City_Regency
Bener Meriah,88.64,65.98,2021,City_Regency
Pidie Jaya,74.02,42.71,2021,City_Regency
Kota Banda Aceh,73.82,51.3,2021,City_Regency
Kota Sabang,76.41,50.7,2021,City_Regency
Kota Langsa,79.82,54.63,2021,City_Regency
Kota Lhokseumawe,80.02,48.15,2021,City_Regency
Kota Subulussalam,82.25,45.07,2021,City_Regency
SUMATERA UTARA,81.9,56.5,2021,Province
Nias,86.36,77.61,2021,City_Regency
Mandailing Natal,79.91,60.31,2021,City_Regency
Tapanuli Selatan,86.45,62.69,2021,City_Regency
Tapanuli Tengah,80.23,69.89,2021,City_Regency
Tapanuli Utara,86.84,78.65,2021,City_Regency
Toba Samosir / Toba,84.88,76.06,2021,City_Regency
Labuhan Batu,80.21,43.06,2021,City_Regency
Asahan,83.35,42.58,2021,City_Regency
Simalungun,85.25,60.12,2021,City_Regency
Dairi,87.86,83.67,2021,City_Regency
Karo,88.07,81.16,2021,City_Regency
Deli Serdang,83.06,50.36,2021,City_Regency
Langkat,84.25,53.8,2021,City_Regency
Nias Selatan,78.11,66.67,2021,City_Regency
Humbang Hasundutan,84.92,83.46,2021,City_Regency
Pakpak Bharat,92.83,82.45,2021,City_Regency
Samosir,84.95,83.82,2021,City_Regency
Serdang Bedagai,82.34,51.17,2021,City_Regency
Batu Bara,86.45,53.41,2021,City_Regency
Padang Lawas Utara,87.01,66.79,2021,City_Regency
Padang Lawas,85.37,65.14,2021,City_Regency
Labuhan Batu Selatan,83.12,48.84,2021,City_Regency
Labuhan Batu Utara,84.1,46.94,2021,City_Regency
Nias Utara,78.87,69.93,2021,City_Regency
Nias Barat,84.29,80.16,2021,City_Regency
Kota Sibolga,83.61,58.77,2021,City_Regency
Kota Tanjung Balai,82.14,50.81,2021,City_Regency
Kota Pematang Siantar,77.08,61.09,2021,City_Regency
Kota Tebing Tinggi,81.17,53.69,2021,City_Regency
Kota Medan,75.12,49.7,2021,City_Regency
Kota Binjai,78.58,47.17,2021,City_Regency
Kota Padangsidimpuan,76.95,61.03,2021,City_Regency
Kota Gunungsitoli,74.62,52.25,2021,City_Regency
SUMATERA BARAT,80.67,55.04,2021,Province
Kepulauan Mentawai,88.68,75.74,2021,City_Regency
Pesisir Selatan,80.68,52.97,2021,City_Regency
Solok,82.98,59.87,2021,City_Regency
Sijunjung,83.88,56.33,2021,City_Regency
Tanah Datar,80.9,53.84,2021,City_Regency
Padang Pariaman,79.5,50.64,2021,City_Regency
Agam,80.16,53.58,2021,City_Regency
Lima Puluh Kota,84.21,58.85,2021,City_Regency
Pasaman,82.01,57.05,2021,City_Regency
Solok Selatan,85.82,58.08,2021,City_Regency
Dharmasraya,85.43,59.47,2021,City_Regency
Pasaman Barat,82.55,50.92,2021,City_Regency
Kota Padang,75.69,51.98,2021,City_Regency
Kota Solok,77.72,55.66,2021,City_Regency
Kota Sawah Lunto,80.81,55.55,2021,City_Regency
Kota Padang Panjang,76.8,55.38,2021,City_Regency
Kota Bukittinggi,77.07,58.51,2021,City_Regency
Kota Payakumbuh,81.71,61.96,2021,City_Regency
Kota Pariaman,73.0,52.97,2021,City_Regency
RIAU,82.15,47.14,2021,Province
Kuantan Singingi,82.24,51.34,2021,City_Regency
Indragiri Hulu,83.7,52.51,2021,City_Regency
Indragiri Hilir,85.4,50.85,2021,City_Regency
Pelalawan,86.9,50.22,2021,City_Regency
Siak,83.99,44.19,2021,City_Regency
Kampar,83.13,42.2,2021,City_Regency
Rokan Hulu,85.13,46.94,2021,City_Regency
Bengkalis,83.32,49.48,2021,City_Regency
Rokan Hilir,83.1,37.35,2021,City_Regency
Kepulauan Meranti,79.46,51.2,2021,City_Regency
Kota Pekanbaru,74.3,48.54,2021,City_Regency
Kota Dumai,79.6,49.55,2021,City_Regency
JAMBI,83.91,49.89,2021,Province
Kerinci,83.92,58.06,2021,City_Regency
Merangin,86.94,52.06,2021,City_Regency
Sarolangun,83.14,46.33,2021,City_Regency
Batang Hari,85.24,51.68,2021,City_Regency
Muaro Jambi,83.48,40.77,2021,City_Regency
Tanjung Jabung Timur,86.03,55.4,2021,City_Regency
Tanjung Jabung Barat,87.75,59.0,2021,City_Regency
Tebo,87.6,52.63,2021,City_Regency
Bungo,82.45,44.06,2021,City_Regency
Kota Jambi,78.73,47.68,2021,City_Regency
Kota Sungai Penuh,78.3,52.29,2021,City_Regency
SUMATERA SELATAN,82.66,54.54,2021,Province
Ogan Komering Ulu,84.07,55.24,2021,City_Regency
Ogan Komering Ilir,84.94,53.74,2021,City_Regency
Muara Enim,83.65,55.18,2021,City_Regency
Lahat,81.67,56.97,2021,City_Regency
Musi Rawas,86.37,53.94,2021,City_Regency
Musi Banyuasin,85.28,52.27,2021,City_Regency
Banyu Asin,84.55,45.73,2021,City_Regency
Ogan Komering Ulu Selatan,89.08,61.48,2021,City_Regency
Ogan Komering Ulu Timur,86.73,55.24,2021,City_Regency
Ogan Ilir,79.56,57.59,2021,City_Regency
Empat Lawang,82.14,61.98,2021,City_Regency
Penukal Abab Lematang Ilir,80.75,65.65,2021,City_Regency
Musi Rawas Utara,80.92,58.43,2021,City_Regency
Kota Palembang,75.9,52.21,2021,City_Regency
Kota Prabumulih,79.76,59.09,2021,City_Regency
Kota Pagar Alam,85.21,62.63,2021,City_Regency
Kota Lubuklinggau,86.85,60.49,2021,City_Regency
BENGKULU,83.54,55.45,2021,Province
Bengkulu Selatan,83.38,64.51,2021,City_Regency
Rejang Lebong,85.76,66.22,2021,City_Regency
Bengkulu Utara,86.49,47.72,2021,City_Regency
Kaur,82.01,55.63,2021,City_Regency
Seluma,84.88,54.51,2021,City_Regency
Mukomuko,84.64,41.57,2021,City_Regency
Lebong,86.01,57.42,2021,City_Regency
Kepahiang,85.96,64.73,2021,City_Regency
Bengkulu Tengah,85.33,48.38,2021,City_Regency
Kota Bengkulu,76.5,54.37,2021,City_Regency
LAMPUNG,85.55,52.36,2021,Province
Lampung Barat,91.89,73.22,2021,City_Regency
Tanggamus,86.12,49.71,2021,City_Regency
Lampung Selatan,85.29,45.84,2021,City_Regency
Lampung Timur,86.01,50.63,2021,City_Regency
Lampung Tengah,88.45,55.64,2021,City_Regency
Lampung Utara,85.56,47.45,2021,City_Regency
Way Kanan,90.69,57.47,2021,City_Regency
Tulangbawang,86.87,48.17,2021,City_Regency
Pesawaran,81.72,48.02,2021,City_Regency
Pringsewu,84.66,48.61,2021,City_Regency
Mesuji,88.99,47.2,2021,City_Regency
Tulang Bawang Barat,86.23,57.66,2021,City_Regency
Pesisir Barat,86.34,61.52,2021,City_Regency
Kota Bandar Lampung,78.58,55.78,2021,City_Regency
Kota Metro,80.99,52.72,2021,City_Regency
KEP. BANGKA BELITUNG,83.68,46.86,2021,Province
Bangka,82.04,41.84,2021,City_Regency
Belitung,84.85,46.62,2021,City_Regency
Bangka Barat,82.81,47.8,2021,City_Regency
Bangka Tengah,85.77,44.74,2021,City_Regency
Bangka Selatan,86.97,49.7,2021,City_Regency
Belitung Timur,84.86,52.46,2021,City_Regency
Kota Pangkal Pinang,80.27,49.65,2021,City_Regency
KEPULAUAN RIAU,83.93,51.92,2021,Province
Karimun,79.27,41.76,2021,City_Regency
Bintan,82.32,42.75,2021,City_Regency
Natuna,86.13,57.45,2021,City_Regency
Lingga,83.44,44.85,2021,City_Regency
Kepulauan Anambas,83.73,55.72,2021,City_Regency
Kota Batam,86.09,55.37,2021,City_Regency
Kota Tanjung Pinang,74.63,46.26,2021,City_Regency
DKI JAKARTA,78.31,47.34,2021,Province
Kep. Seribu,82.51,48.4,2021,City_Regency
Kota Jakarta Selatan,76.48,46.8,2021,City_Regency
Kota Jakarta Timur,77.44,44.62,2021,City_Regency
Kota Jakarta Pusat,77.45,49.34,2021,City_Regency
Kota Jakarta Barat,79.41,47.17,2021,City_Regency
Kota Jakarta Utara,80.84,51.47,2021,City_Regency
JAWA BARAT,81.68,47.88,2021,Province
Bogor,80.85,43.31,2021,City_Regency
Sukabumi,84.26,45.14,2021,City_Regency
Cianjur,85.01,49.86,2021,City_Regency
Bandung,83.08,46.73,2021,City_Regency
Garut,81.15,44.28,2021,City_Regency
Tasikmalaya,85.54,51.47,2021,City_Regency
Ciamis,86.5,53.92,2021,City_Regency
Kuningan,82.39,45.41,2021,City_Regency
Cirebon,79.82,48.48,2021,City_Regency
Majalengka,81.31,54.22,2021,City_Regency
Sumedang,82.22,55.1,2021,City_Regency
Indramayu,85.13,53.7,2021,City_Regency
Subang,85.64,49.77,2021,City_Regency
Purwakarta,79.12,42.55,2021,City_Regency
Karawang,82.95,44.47,2021,City_Regency
Bekasi,80.71,50.49,2021,City_Regency
Bandung Barat,80.76,40.2,2021,City_Regency
Pangandaran,87.65,62.18,2021,City_Regency
Kota Bogor,77.91,45.26,2021,City_Regency
Kota Sukabumi,71.83,41.62,2021,City_Regency
Kota Bandung,80.44,50.0,2021,City_Regency
Kota Cirebon,76.18,49.76,2021,City_Regency
Kota Bekasi,80.26,49.11,2021,City_Regency
Kota Depok,77.24,47.92,2021,City_Regency
Kota Cimahi,77.43,46.05,2021,City_Regency
Kota Tasikmalaya,79.84,51.65,2021,City_Regency
Kota Banjar,76.31,52.36,2021,City_Regency
JAWA TENGAH,81.94,57.58,2021,Province
Cilacap,78.9,46.99,2021,City_Regency
Banyumas,80.37,49.95,2021,City_Regency
Purbalingga,84.17,55.42,2021,City_Regency
Banjarnegara,84.93,54.61,2021,City_Regency
Kebumen,80.22,55.59,2021,City_Regency
Purworejo,84.49,62.57,2021,City_Regency
Wonosobo,82.52,58.66,2021,City_Regency
Magelang,85.14,66.4,2021,City_Regency
Boyolali,86.13,65.93,2021,City_Regency
Klaten,77.83,56.54,2021,City_Regency
Sukoharjo,79.1,58.75,2021,City_Regency
Wonogiri,83.35,63.58,2021,City_Regency
Karanganyar,81.88,64.72,2021,City_Regency
Sragen,81.64,62.41,2021,City_Regency
Grobogan,85.05,61.13,2021,City_Regency
Blora,84.23,57.49,2021,City_Regency
Rembang,84.1,57.49,2021,City_Regency
Pati,82.87,56.26,2021,City_Regency
Kudus,82.01,67.86,2021,City_Regency
Jepara,83.56,55.75,2021,City_Regency
Demak,81.2,51.75,2021,City_Regency
Semarang,85.5,63.29,2021,City_Regency
Temanggung,86.14,61.88,2021,City_Regency
Kendal,80.74,58.8,2021,City_Regency
Batang,85.49,57.45,2021,City_Regency
Pekalongan,84.94,58.33,2021,City_Regency
Pemalang,80.19,52.14,2021,City_Regency
Tegal,79.39,53.46,2021,City_Regency
Brebes,77.33,50.57,2021,City_Regency
Kota Magelang,74.48,59.98,2021,City_Regency
Kota Surakarta,78.05,56.51,2021,City_Regency
Kota Salatiga,76.97,64.14,2021,City_Regency
Kota Semarang,79.99,59.42,2021,City_Regency
Kota Pekalongan,85.76,65.93,2021,City_Regency
Kota Tegal,81.31,55.63,2021,City_Regency
D I YOGYAKARTA,82.83,64.59,2021,Province
Kulon Progo,85.65,68.32,2021,City_Regency
Bantul,83.08,60.54,2021,City_Regency
Gunung Kidul,85.19,67.65,2021,City_Regency
Sleman,81.6,64.47,2021,City_Regency
Kota Yogyakarta,79.17,65.11,2021,City_Regency
JAWA TIMUR,84.46,56.11,2021,Province
Pacitan,89.95,71.81,2021,City_Regency
Ponorogo,83.33,62.06,2021,City_Regency
Trenggalek,85.69,59.32,2021,City_Regency
Tulungagung,84.21,61.11,2021,City_Regency
Blitar,86.15,54.77,2021,City_Regency
Kediri,83.33,55.34,2021,City_Regency
Malang,85.08,51.79,2021,City_Regency
Lumajang,84.61,48.97,2021,City_Regency
Jember,86.35,52.41,2021,City_Regency
Banyuwangi,88.34,56.63,2021,City_Regency
Bondowoso,88.06,60.7,2021,City_Regency
Situbondo,85.98,58.22,2021,City_Regency
Probolinggo,88.79,58.71,2021,City_Regency
Pasuruan,85.59,53.02,2021,City_Regency
Sidoarjo,82.06,50.86,2021,City_Regency
Mojokerto,85.5,55.6,2021,City_Regency
Jombang,85.71,56.02,2021,City_Regency
Nganjuk,81.03,47.82,2021,City_Regency
Madiun,82.76,53.4,2021,City_Regency
Magetan,83.9,63.45,2021,City_Regency
Ngawi,84.68,61.78,2021,City_Regency
Bojonegoro,85.91,58.28,2021,City_Regency
Tuban,89.44,58.73,2021,City_Regency
Lamongan,83.26,59.17,2021,City_Regency
Gresik,85.55,53.86,2021,City_Regency
Bangkalan,79.76,58.95,2021,City_Regency
Sampang,82.37,59.07,2021,City_Regency
Pamekasan,79.02,53.77,2021,City_Regency
Sumenep,84.82,67.54,2021,City_Regency
Kota Kediri,80.24,54.68,2021,City_Regency
Kota Blitar,81.32,59.04,2021,City_Regency
Kota Malang,79.74,55.95,2021,City_Regency
Kota Probolinggo,85.23,54.84,2021,City_Regency
Kota Pasuruan,84.82,58.98,2021,City_Regency
Kota Mojokerto,79.26,55.55,2021,City_Regency
Kota Madiun,75.16,59.31,2021,City_Regency
Kota Surabaya,81.69,53.44,2021,City_Regency
Kota Batu,86.04,61.26,2021,City_Regency
BANTEN,80.16,46.84,2021,Province
Pandeglang,81.71,42.26,2021,City_Regency
Lebak,82.33,50.45,2021,City_Regency
Tangerang,81.0,46.08,2021,City_Regency
Serang,80.67,46.78,2021,City_Regency
Kota Tangerang,79.28,49.14,2021,City_Regency
Kota Cilegon,78.39,43.57,2021,City_Regency
Kota Serang,78.47,45.03,2021,City_Regency
Kota Tangerang Selatan,77.61,47.41,2021,City_Regency
BALI,79.44,67.61,2021,Province
Jembrana,90.38,72.42,2021,City_Regency
Tabanan,81.43,68.72,2021,City_Regency
Badung,77.65,67.21,2021,City_Regency
Gianyar,76.13,63.55,2021,City_Regency
Klungkung,75.38,70.39,2021,City_Regency
Bangli,84.98,79.16,2021,City_Regency
Karangasem,84.65,77.7,2021,City_Regency
Buleleng,80.35,66.0,2021,City_Regency
Kota Denpasar,75.33,61.71,2021,City_Regency
NUSA TENGGARA BARAT,82.58,59.18,2021,Province
Lombok Barat,83.24,58.14,2021,City_Regency
Lombok Tengah,85.77,65.54,2021,City_Regency
Lombok Timur,82.5,58.42,2021,City_Regency
Sumbawa,82.2,50.13,2021,City_Regency
Dompu,84.81,49.4,2021,City_Regency
Bima,82.74,60.48,2021,City_Regency
Sumbawa Barat,85.11,56.05,2021,City_Regency
Lombok Utara,84.27,62.6,2021,City_Regency
Kota Mataram,73.22,58.0,2021,City_Regency
Kota Bima,84.92,66.19,2021,City_Regency
NUSA TENGGARA TIMUR,82.53,65.34,2021,Province
Sumba Barat,81.76,65.93,2021,City_Regency
Sumba Timur,81.28,62.88,2021,City_Regency
Kupang,86.45,60.39,2021,City_Regency
Timor Tengah Selatan,86.86,70.66,2021,City_Regency
Timor Tengah Utara,85.28,71.8,2021,City_Regency
Belu,83.06,58.62,2021,City_Regency
Alor,78.6,66.67,2021,City_Regency
Lembata,82.71,56.46,2021,City_Regency
Flores Timur,82.16,62.88,2021,City_Regency
Sikka,82.81,66.43,2021,City_Regency
Ende,84.35,71.8,2021,City_Regency
Ngada,80.38,65.19,2021,City_Regency
Manggarai,83.53,72.02,2021,City_Regency
Rote Ndao,85.66,62.16,2021,City_Regency
Manggarai Barat,81.27,65.34,2021,City_Regency
Sumba Tengah,80.84,56.46,2021,City_Regency
Sumba Barat Daya,89.19,77.17,2021,City_Regency
Nagekeo,77.9,57.51,2021,City_Regency
Manggarai Timur,88.33,75.84,2021,City_Regency
Sabu Raijua,74.12,63.17,2021,City_Regency
Malaka,79.96,61.21,2021,City_Regency
Kota Kupang,71.68,52.45,2021,City_Regency
KALIMANTAN BARAT,83.05,53.43,2021,Province
Sambas,85.46,60.96,2021,City_Regency
Bengkayang,82.69,56.43,2021,City_Regency
Landak,81.83,57.46,2021,City_Regency
Mempawah,80.4,41.0,2021,City_Regency
Sanggau,84.24,53.59,2021,City_Regency
Ketapang,83.75,43.83,2021,City_Regency
Sintang,88.03,66.93,2021,City_Regency
Kapuas Hulu,85.97,58.39,2021,City_Regency
Sekadau,85.05,58.16,2021,City_Regency
Melawi,86.76,57.31,2021,City_Regency
Kayong Utara,84.19,46.17,2021,City_Regency
Kubu Raya,83.53,51.18,2021,City_Regency
Kota Pontianak,76.43,47.84,2021,City_Regency
Kota Singkawang,78.49,49.68,2021,City_Regency
KALIMANTAN TENGAH,84.7,51.12,2021,Province
Kotawaringin Barat,86.46,51.39,2021,City_Regency
Kotawaringin Timur,84.42,46.59,2021,City_Regency
Kapuas,85.89,53.98,2021,City_Regency
Barito Selatan,83.13,43.1,2021,City_Regency
Barito Utara,86.35,53.15,2021,City_Regency
Sukamara,85.04,56.69,2021,City_Regency
Lamandau,88.06,50.05,2021,City_Regency
Seruyan,87.48,52.66,2021,City_Regency
Katingan,84.11,42.25,2021,City_Regency
Pulang Pisau,87.72,57.81,2021,City_Regency
Gunung Mas,85.77,51.41,2021,City_Regency
Barito Timur,85.36,71.18,2021,City_Regency
Murung Raya,86.37,47.14,2021,City_Regency
Kota Palangka Raya,76.3,49.9,2021,City_Regency
KALIMANTAN SELATAN,83.55,54.72,2021,Province
Tanah Laut,88.32,55.31,2021,City_Regency
Kotabaru,87.03,46.04,2021,City_Regency
Banjar,81.96,59.38,2021,City_Regency
Barito Kuala,90.47,60.59,2021,City_Regency
Tapin,86.23,54.42,2021,City_Regency
Hulu Sungai Selatan,81.02,57.82,2021,City_Regency
Hulu Sungai Tengah,82.96,57.8,2021,City_Regency
Hulu Sungai Utara,82.72,60.9,2021,City_Regency
Tabalong,83.01,59.82,2021,City_Regency
Tanah Bumbu,85.91,48.79,2021,City_Regency
Balangan,85.31,65.55,2021,City_Regency
Kota Banjarmasin,78.61,48.11,2021,City_Regency
Kota Banjar Baru,79.4,51.83,2021,City_Regency
KALIMANTAN TIMUR,81.35,48.2,2021,Province
Paser,82.63,45.85,2021,City_Regency
Kutai Barat,86.52,57.03,2021,City_Regency
Kutai Kartanegara,82.14,44.97,2021,City_Regency
Kutai Timur,85.32,47.19,2021,City_Regency
Berau,82.8,45.23,2021,City_Regency
Penajam Paser Utara,82.27,50.16,2021,City_Regency
Mahakam Ulu,83.9,64.46,2021,City_Regency
Kota Balikpapan,78.6,49.53,2021,City_Regency
Kota Samarinda,78.84,49.12,2021,City_Regency
Kota Bontang,81.45,50.42,2021,City_Regency
KALIMANTAN UTARA,81.75,48.44,2021,Province
Malinau,84.8,55.75,2021,City_Regency
Bulungan,82.19,53.04,2021,City_Regency
Tana Tidung,80.8,50.63,2021,City_Regency
Nunukan,82.62,46.53,2021,City_Regency
Kota Tarakan,79.96,45.12,2021,City_Regency
SULAWESI UTARA,78.98,44.72,2021,Province
Bolaang Mongondow,83.23,39.24,2021,City_Regency
Minahasa,75.32,42.85,2021,City_Regency
Kepulauan Sangihe,75.46,51.68,2021,City_Regency
Kepulauan Talaud,87.66,70.45,2021,City_Regency
Minahasa Selatan,78.62,46.44,2021,City_Regency
Minahasa Utara,78.46,45.07,2021,City_Regency
Bolaang Mongondow Utara,81.57,46.5,2021,City_Regency
Siau Tagulandang Biaro,81.08,45.82,2021,City_Regency
Minahasa Tenggara,82.0,46.26,2021,City_Regency
Bolaang Mongondow Selatan,78.89,36.79,2021,City_Regency
Bolaang Mongondow Timur,85.33,41.82,2021,City_Regency
Kota Manado,77.29,41.08,2021,City_Regency
Kota Bitung,79.28,44.52,2021,City_Regency
Kota Tomohon,72.39,43.49,2021,City_Regency
Kota Kotamobagu,81.77,47.29,2021,City_Regency
SULAWESI TENGAH,84.78,52.17,2021,Province
Banggai Kepulauan,83.69,60.37,2021,City_Regency
Banggai,87.19,55.95,2021,City_Regency
Morowali,80.66,46.44,2021,City_Regency
Poso,87.93,58.2,2021,City_Regency
Donggala,86.67,47.58,2021,City_Regency
Toli-Toli,83.35,44.23,2021,City_Regency
Buol,86.3,47.81,2021,City_Regency
Parigi Moutong,86.38,50.58,2021,City_Regency
Tojo Una-Una,88.57,60.5,2021,City_Regency
Sigi,87.14,53.71,2021,City_Regency
Banggai Laut,81.01,42.01,2021,City_Regency
Morowali Utara,84.83,50.65,2021,City_Regency
Kota Palu,76.61,53.67,2021,City_Regency
SULAWESI SELATAN,81.03,49.42,2021,Province
Kepulauan Selayar,81.77,57.65,2021,City_Regency
Bulukumba,81.83,51.23,2021,City_Regency
Bantaeng,87.13,62.54,2021,City_Regency
Jeneponto,83.13,52.97,2021,City_Regency
Takalar,83.99,49.47,2021,City_Regency
Gowa,84.13,54.34,2021,City_Regency
Sinjai,85.72,59.27,2021,City_Regency
Maros,80.88,39.64,2021,City_Regency
Pangkajene dan Kepulauan,84.05,46.55,2021,City_Regency
Barru,77.53,40.81,2021,City_Regency
Bone,84.84,48.78,2021,City_Regency
Soppeng,80.69,40.23,2021,City_Regency
Wajo,85.69,45.78,2021,City_Regency
Sidenreng Rappang,80.77,38.15,2021,City_Regency
Pinrang,80.95,36.44,2021,City_Regency
Enrekang,85.22,60.04,2021,City_Regency
Luwu,80.98,48.28,2021,City_Regency
Tana Toraja,80.8,75.11,2021,City_Regency
Luwu Utara,78.3,47.66,2021,City_Regency
Luwu Timur,86.0,59.21,2021,City_Regency
Toraja Utara,75.18,67.91,2021,City_Regency
Kota Makasar,74.6,45.22,2021,City_Regency
Kota Parepare,80.16,54.37,2021,City_Regency
Kota Palopo,74.46,46.35,2021,City_Regency
SULAWESI TENGGARA,84.08,56.27,2021,Province
Buton,76.32,53.02,2021,City_Regency
Muna,78.08,56.67,2021,City_Regency
Konawe,85.89,53.4,2021,City_Regency
Kolaka,85.58,53.51,2021,City_Regency
Konawe Selatan,87.8,55.73,2021,City_Regency
Bombana,88.57,56.65,2021,City_Regency
Wakatobi,83.81,59.05,2021,City_Regency
Kolaka Utara,92.13,66.81,2021,City_Regency
Buton Utara,86.33,65.07,2021,City_Regency
Konawe Utara,86.03,53.38,2021,City_Regency
Kolaka Timur,88.82,59.69,2021,City_Regency
Konawe Kepulauan,83.9,57.79,2021,City_Regency
Muna Barat,82.94,62.16,2021,City_Regency
Buton Tengah,74.85,54.53,2021,City_Regency
Buton Selatan,88.44,59.9,2021,City_Regency
Kota Kendari,79.18,51.44,2021,City_Regency
Kota Baubau,80.24,58.43,2021,City_Regency
GORONTALO,81.6,50.41,2021,Province
Boalemo,82.8,48.01,2021,City_Regency
Gorontalo,80.86,49.58,2021,City_Regency
Pohuwato,87.92,51.7,2021,City_Regency
Bone Bolango,80.99,49.46,2021,City_Regency
Gorontalo Utara,86.34,50.31,2021,City_Regency
Kota Gorontalo,75.35,53.28,2021,City_Regency
SULAWESI BARAT,86.1,54.38,2021,Province
Majene,80.23,51.55,2021,City_Regency
Polewali Mandar,83.91,55.09,2021,City_Regency
Mamasa,86.97,73.39,2021,City_Regency
Mamuju,87.28,52.38,2021,City_Regency
Mamuju Utara / Pasangkayu,89.26,46.32,2021,City_Regency
Mamuju Tengah,92.03,47.41,2021,City_Regency
MALUKU,77.66,53.71,2021,Province
Maluku Tenggara Barat / Kepulauan Tanimbar,79.28,58.64,2021,City_Regency
Maluku Tenggara,74.7,55.17,2021,City_Regency
Maluku Tengah,74.46,50.55,2021,City_Regency
Buru,86.39,54.36,2021,City_Regency
Kepulauan Aru,77.08,53.4,2021,City_Regency
Seram Bagian Barat,84.39,59.47,2021,City_Regency
Seram Bagian Timur,78.83,58.89,2021,City_Regency
Maluku Barat Daya,87.96,65.32,2021,City_Regency
Buru Selatan,85.14,65.28,2021,City_Regency
Kota Ambon,73.91,49.37,2021,City_Regency
Kota Tual,71.73,50.0,2021,City_Regency
MALUKU UTARA,81.22,47.57,2021,Province
Halmahera Barat,82.85,46.25,2021,City_Regency
Halmahera Tengah,82.28,42.88,2021,City_Regency
Kepulauan Sula,79.72,47.83,2021,City_Regency
Halmahera Selatan,84.95,52.24,2021,City_Regency
Halmahera Utara,80.4,47.67,2021,City_Regency
Halmahera Timur,84.85,42.12,2021,City_Regency
Pulau Morotai,82.71,51.89,2021,City_Regency
Pulau Taliabu,87.57,49.83,2021,City_Regency
Kota Ternate,74.9,43.88,2021,City_Regency
Kota Tidore Kepulauan,81.41,51.04,2021,City_Regency
PAPUA BARAT,80.53,58.78,2021,Province
Fakfak,83.44,58.03,2021,City_Regency
Kaimana,82.67,67.12,2021,City_Regency
Teluk Wondama,82.43,65.98,2021,City_Regency
Teluk Bintuni,76.73,55.07,2021,City_Regency
Manokwari,83.09,58.05,2021,City_Regency
Sorong Selatan,87.12,72.38,2021,City_Regency
Sorong,81.65,54.14,2021,City_Regency
Raja Ampat,78.43,52.49,2021,City_Regency
Tambrauw,84.62,65.94,2021,City_Regency
Maybrat,84.83,78.19,2021,City_Regency
Manokwari Selatan,89.22,79.61,2021,City_Regency
Pegunungan Arfak,95.35,94.05,2021,City_Regency
Kota Sorong,73.7,47.92,2021,City_Regency
PAPUA BARAT DAYA,,,2021,Province
Raja Ampat,,,2021,City_Regency
Sorong,,,2021,City_Regency
Sorong Selatan,,,2021,City_Regency
Maybrat,,,2021,City_Regency
Tambrauw,,,2021,City_Regency
Kota Sorong,,,2021,City_Regency
PAPUA,86.41,69.1,2021,Province
Merauke,82.92,57.35,2021,City_Regency
Jayawijaya,89.66,78.16,2021,City_Regency
Jayapura,80.38,53.91,2021,City_Regency
Nabire,85.67,58.33,2021,City_Regency
Kepulauan Yapen,74.01,53.51,2021,City_Regency
Biak Numfor,78.44,60.02,2021,City_Regency
Paniai,90.27,88.07,2021,City_Regency
Puncak Jaya,95.52,86.53,2021,City_Regency
Mimika,84.12,38.09,2021,City_Regency
